tool_id,data_tapor,repository_tapor,url_tapor,name_tapor-api,detail,name,QId,url_image,star_average,_ - tools - _ - attribute_value_ids - attribute_value_ids,_ - attribute_values - _ - id,_ - attribute_values - _ - name
1425,"{""id"":1425,""user_id"":1,""name"":""OmniFocus"",""detail"":""\u003cp\u003eOmniFocus is task management software that can sync between Macs and iOS devices.\u003c/p\u003e"",""is_approved"":true,""image_url"":""images/tools/missing.jpg"",""creators_name"":""Omnigroup"",""creators_email"":null,""creators_url"":null,""star_average"":0.0,""url"":null,""last_updated"":null,""nature"":""tool"",""language"":null,""code"":null,""repository"":null,""thumb_url"":""images/tools/missing-thumb.jpg"",""rating_count"":0,""recipes"":""""}",,,OmniFocus,OmniFocus is task management software that can sync between Macs and iOS devices.,OmniFocus,,,0,,,
1426,"{""id"":1426,""user_id"":1,""name"":""Evernote"",""detail"":""\u003cp\u003eEvernote is note-taking software in the cloud, with options for private and shared notebooks. Users can take text notes, and upload files to attach them to notes. Evernote has built-in OCR for images with printed or handwritten text. A premium account allows access to notebooks offline, as well as more storage and embedded PDF search.\u003c/p\u003e"",""is_approved"":true,""image_url"":""images/tools/2/1426.jpg"",""creators_name"":""Stepan Pachikov"",""creators_email"":null,""creators_url"":null,""star_average"":0.0,""url"":""https://evernote.com/"",""last_updated"":""2018-10-05"",""nature"":""tool"",""language"":null,""code"":null,""repository"":null,""thumb_url"":""images/tools/2/1426-thumb.jpg"",""rating_count"":0,""recipes"":""""}",,https://evernote.com/,Evernote,"Evernote is note-taking software in the cloud, with options for private and shared notebooks. Users can take text notes, and upload files to attach them to notes. Evernote has built-in OCR for images with printed or handwritten text. A premium account allows access to notebooks offline, as well as more storage and embedded PDF search.",Evernote,,https://tapor.ca/images/tools/2/1426.jpg,0,61,,
,,,,,,,,,,80,,
,,,,,,,,,,81,,
,,,,,,,,,,83,,
,,,,,,,,,,84,,
,,,,,,,,,,85,,
,,,,,,,,,,86,,
1433,"{""id"":1433,""user_id"":1,""name"":""BuddyPress"",""detail"":""\u003cp\u003eBuddyPress is a variant of WordPress that includes social networking features.\u003c/p\u003e"",""is_approved"":true,""image_url"":""images/tools/2/1433.jpg"",""creators_name"":""WordPress plugin"",""creators_email"":null,""creators_url"":null,""star_average"":0.0,""url"":""https://buddypress.org/"",""last_updated"":""2018-11-06"",""nature"":""tool"",""language"":null,""code"":null,""repository"":""https://github.com/buddypress"",""thumb_url"":""images/tools/2/1433-thumb.jpg"",""rating_count"":0,""recipes"":""""}",https://github.com/buddypress,https://buddypress.org/,BuddyPress,BuddyPress is a variant of WordPress that includes social networking features.,BuddyPress,,https://tapor.ca/images/tools/2/1433.jpg,0,61,,
,,,,,,,,,,65,,
,,,,,,,,,,84,,
1434,,,,,"Microsoft Office 365 provides a cloud-hosted version of the Office suite. Different packages include different combinations of Microsoft Word, Microsoft Excel, Microsoft PowerPoint, Microsoft OneNote, Microsoft Exchange, Microsoft Sharepoint, and Microsoft Lync.",Microsoft Office 365,,,0,,,
1436,"{""id"":1436,""user_id"":1,""name"":""JIRA"",""detail"":""\u003cp\u003eJIRA is a project management and issue tracking solution that can integrate with other Atlassian products like the Confluence wiki. \u003c/p\u003e\u003cp\u003eJIRA is available either for installation on a local server or via cloud hosting. Open source projects can request a free license.\u003c/p\u003e\u003cp\u003eJIRA may used as a stand alone issue tracker and is best used with multi participant projects, to ensure that delegated tasks get completed and issues resolved. It can also be used as a support tool to track service delivery issues and ensure their visibility among the support group\u003c/p\u003e"",""is_approved"":true,""image_url"":""images/tools/missing.jpg"",""creators_name"":""Atlassian"",""creators_email"":null,""creators_url"":null,""star_average"":0.0,""url"":null,""last_updated"":null,""nature"":""tool"",""language"":null,""code"":null,""repository"":null,""thumb_url"":""images/tools/missing-thumb.jpg"",""rating_count"":0,""recipes"":""""}",,,JIRA,"JIRA is a project management and issue tracking solution that can integrate with other Atlassian products like the Confluence wiki. JIRA is available either for installation on a local server or via cloud hosting. Open source projects can request a free license.JIRA may used as a stand alone issue tracker and is best used with multi participant projects, to ensure that delegated tasks get completed and issues resolved. It can also be used as a support tool to track service delivery issues and ensure their visibility among the support group",Jira,,,0,,,
1437,"{""id"":1437,""user_id"":1,""name"":""Confluence"",""detail"":""\u003cp\u003eConfluence is enterprise wiki software, available either for installation on a local server or via cloud hosting. Open source projects can request a free license. Confluence integrates with other Atlassian products like JIRA.\u003c/p\u003e"",""is_approved"":true,""image_url"":""images/tools/missing.jpg"",""creators_name"":""Atlassian"",""creators_email"":null,""creators_url"":null,""star_average"":0.0,""url"":null,""last_updated"":null,""nature"":""tool"",""language"":null,""code"":null,""repository"":null,""thumb_url"":""images/tools/missing-thumb.jpg"",""rating_count"":0,""recipes"":""""}",,,Confluence,"Confluence is enterprise wiki software, available either for installation on a local server or via cloud hosting. Open source projects can request a free license. Confluence integrates with other Atlassian products like JIRA.",Confluence,,,0,,,
1441,"{""id"":1441,""user_id"":1,""name"":""Heritrix"",""detail"":""\u003cp\u003eHeritrix is web crawler used by the Internet Archive, which provides a web-based user interface after initial configuration on a Linux machine. Also used by the Library of Congress, Heritrix captures metadata in the Web ARChive (WARC) format.\u003c/p\u003e"",""is_approved"":true,""image_url"":""images/tools/2/1441.jpg"",""creators_name"":""Internet Archive"",""creators_email"":null,""creators_url"":null,""star_average"":0.0,""url"":""https://webarchive.jira.com/wiki/spaces/Heritrix"",""last_updated"":""2018-10-19"",""nature"":""tool"",""language"":null,""code"":null,""repository"":null,""thumb_url"":""images/tools/2/1441-thumb.jpg"",""rating_count"":0,""recipes"":""""}",,https://webarchive.jira.com/wiki/spaces/Heritrix,Heritrix,"Heritrix is web crawler used by the Internet Archive, which provides a web-based user interface after initial configuration on a Linux machine. Also used by the Library of Congress, Heritrix captures metadata in the Web ARChive (WARC) format.",Heritrix,,https://tapor.ca/images/tools/2/1441.jpg,0,81,,
1442,"{""id"":1442,""user_id"":1,""name"":""HTTrack"",""detail"":""\u003cp\u003eHTTrack provides an easy-to-use interface for downloading websites-- including HTML, images, and other files-- or update a copy of a previously-downloaded site.\u003c/p\u003e"",""is_approved"":true,""image_url"":""images/tools/2/1442.jpg"",""creators_name"":""Xavier Roche"",""creators_email"":""roche@httrack.com"",""creators_url"":null,""star_average"":0.0,""url"":""https://www.httrack.com/"",""last_updated"":""2018-10-17"",""nature"":""tool"",""language"":null,""code"":null,""repository"":null,""thumb_url"":""images/tools/2/1442-thumb.jpg"",""rating_count"":0,""recipes"":""""}",,https://www.httrack.com/,HTTrack,"HTTrack provides an easy-to-use interface for downloading websites-- including HTML, images, and other files-- or update a copy of a previously-downloaded site.",HTTrack,,https://tapor.ca/images/tools/2/1442.jpg,0,81,,
,,,,,,,,,,86,,
1444,"{""id"":1444,""user_id"":1,""name"":""Drupal"",""detail"":""\u003cp\u003eDrupal is an extremely flexible general content management system with numerous plugins that provide scholar-oriented functionality.\u003c/p\u003e"",""is_approved"":true,""image_url"":""images/tools/2/1444.jpg"",""creators_name"":"""",""creators_email"":null,""creators_url"":null,""star_average"":0.0,""url"":""https://www.drupal.org/"",""last_updated"":""2018-10-25"",""nature"":""tool"",""language"":null,""code"":null,""repository"":null,""thumb_url"":""images/tools/2/1444-thumb.jpg"",""rating_count"":0,""recipes"":""""}",,https://www.drupal.org/,Drupal,Drupal is an extremely flexible general content management system with numerous plugins that provide scholar-oriented functionality.,Drupal,,https://tapor.ca/images/tools/2/1444.jpg,0,65,,
,,,,,,,,,,92,,
1445,"{""id"":1445,""user_id"":1,""name"":""WordPress.com"",""detail"":""Wordpress.com provides free ad-supported hosting for basic WordPress sites, with paid options for premium features (custom domain, extra storage, custom design, no ads, etc.)"",""is_approved"":true,""image_url"":""images/tools/2/1445.jpg"",""creators_name"":""Wordpress"",""creators_email"":null,""creators_url"":null,""star_average"":4.0,""url"":""https://wordpress.com/"",""last_updated"":""2018-09-18"",""nature"":""tool"",""language"":null,""code"":null,""repository"":null,""thumb_url"":""images/tools/2/1445-thumb.jpg"",""rating_count"":1,""recipes"":""""}",,https://wordpress.com/,WordPress.com,"Wordpress.com provides free ad-supported hosting for basic WordPress sites, with paid options for premium features (custom domain, extra storage, custom design, no ads, etc.)",WordPress.com,,https://tapor.ca/images/tools/2/1445.jpg,4,92,,
1446,"{""id"":1446,""user_id"":1,""name"":""WordPress"",""detail"":""\u003cp\u003eWordPress is an easy-to-use web publishing platform originally designed around blogging that has now evolved with functionality as a robust content or learning management system, with many themes and plugins for extra functionality.\u003c/p\u003e"",""is_approved"":true,""image_url"":""images/tools/2/1446.jpg"",""creators_name"":"""",""creators_email"":null,""creators_url"":""https://wordpress.com/"",""star_average"":0.0,""url"":""https://wordpress.com/"",""last_updated"":""2018-11-06"",""nature"":""tool"",""language"":null,""code"":null,""repository"":null,""thumb_url"":""images/tools/2/1446-thumb.jpg"",""rating_count"":0,""recipes"":""""}",,https://wordpress.com/,WordPress,"WordPress is an easy-to-use web publishing platform originally designed around blogging that has now evolved with functionality as a robust content or learning management system, with many themes and plugins for extra functionality.",WordPress.com,,https://tapor.ca/images/tools/2/1446.jpg,0,61,,
,,,,,,,,,,65,,
,,,,,,,,,,84,,
1447,"{""id"":1447,""user_id"":1,""name"":""Omeka.net"",""detail"":""\u003cp\u003eOmeka.net provides a web-publishing platform to curate collections and create exhibitions of digitized content. Omeka.net has grown out of the Omeka project. Omeka.net provides some of the same functionality as Omeka, but does not require the user to provide hosting or to maintain their installation in any way. However, use of Omeka.net limits customization, and hosting more than 500MB of content requires a paid account. \u003c/p\u003e\u003cp\u003eObjects in the collection can be cataloged with Dublin core metadata fields and georeferenced for display on a map. Omeka.net includes several plugins, including COinS (which makes objects in Omeka accessible to citations management software, like Zotero), HTML5 Media (to play audio and video), and Library of Congress Suggest (which will auto-populate fields with LoC authority and subject headings).\u003c/p\u003e"",""is_approved"":true,""image_url"":""images/tools/2/1447.jpg"",""creators_name"":""Corporation for Digital Scholarship, Roy Rosenzweig Center for History and New Media (CHNM)"",""creators_email"":null,""creators_url"":""http://digitalscholar.org/"",""star_average"":4.0,""url"":""https://www.omeka.net/"",""last_updated"":""2018-10-05"",""nature"":""tool"",""language"":null,""code"":null,""repository"":null,""thumb_url"":""images/tools/2/1447-thumb.jpg"",""rating_count"":1,""recipes"":""""}",,https://www.omeka.net/,Omeka.net,"Omeka.net provides a web-publishing platform to curate collections and create exhibitions of digitized content. Omeka.net has grown out of the Omeka project. Omeka.net provides some of the same functionality as Omeka, but does not require the user to provide hosting or to maintain their installation in any way. However, use of Omeka.net limits customization, and hosting more than 500MB of content requires a paid account. Objects in the collection can be cataloged with Dublin core metadata fields and georeferenced for display on a map. Omeka.net includes several plugins, including COinS (which makes objects in Omeka accessible to citations management software, like Zotero), HTML5 Media (to play audio and video), and Library of Congress Suggest (which will auto-populate fields with LoC authority and subject headings).",Omeka S,,https://tapor.ca/images/tools/2/1447.jpg,4,65,,
,,,,,,,,,,80,,
,,,,,,,,,,89,,
1448,"{""id"":1448,""user_id"":1,""name"":""Omeka"",""detail"":""\u003cp\u003eOmeka is a content management system designed for the display of library, museum, archives, and scholarly collections and exhibitions.\u003c/p\u003e\u003cp\u003e\u003c/p\u003e\u003cp\u003eOmeka falls at a crossroads of Web Content Management, Collections Management, and Archival Digital Collections Systems. Omeka is designed with non-IT specialists in mind, allowing users to focus on content and interpretation rather than programming. It brings Web 2.0 technologies and approaches to academic and cultural websites to foster user interaction and participation. It makes top-shelf design easy with a simple and flexible templating system. Its robust open-source developer and user communities underwrite Omeka’s stability and sustainability.\u003c/p\u003e\u003cp\u003e\u003c/p\u003e\u003cp\u003eOmeka allows users to publish cultural heritage objects, extend its functionality with themes and plugins, and curate online exhibits with digital objects.\u003c/p\u003e"",""is_approved"":true,""image_url"":""images/tools/2/1448.jpg"",""creators_name"":""Roy Rosenzweig Center for History and New Media (CHNM)"",""creators_email"":null,""creators_url"":""http://rrchnm.org/"",""star_average"":5.0,""url"":""https://omeka.org/"",""last_updated"":""2018-09-27"",""nature"":""tool"",""language"":null,""code"":null,""repository"":""https://github.com/omeka/Omeka"",""thumb_url"":""images/tools/2/1448-thumb.jpg"",""rating_count"":1,""recipes"":""""}",https://github.com/omeka/Omeka,https://omeka.org/,Omeka,"Omeka is a content management system designed for the display of library, museum, archives, and scholarly collections and exhibitions.Omeka falls at a crossroads of Web Content Management, Collections Management, and Archival Digital Collections Systems. Omeka is designed with non-IT specialists in mind, allowing users to focus on content and interpretation rather than programming. It brings Web 2.0 technologies and approaches to academic and cultural websites to foster user interaction and participation. It makes top-shelf design easy with a simple and flexible templating system. Its robust open-source developer and user communities underwrite Omeka’s stability and sustainability.Omeka allows users to publish cultural heritage objects, extend its functionality with themes and plugins, and curate online exhibits with digital objects.",Omeka,,https://tapor.ca/images/tools/2/1448.jpg,5,4,,
,,,,,,,,,,65,,
,,,,,,,,,,80,,
,,,,,,,,,,84,,
,,,,,,,,,,90,,
,,,,,,,,,,92,,
1452,"{""id"":1452,""user_id"":1,""name"":""OpenLayers"",""detail"":""\u003cp\u003eOpenLayers is a Javascript library that can display map tiles and markers loaded from any source in web browser. It provides an API for building rich web-based geographic applications.\n\nOpenLayers makes it easy to put a dynamic map in any web page. It can display map tiles, vector data and markers loaded from any source. OpenLayers has been developed to further the use of geographic information of all kinds. It is completely free, Open Source JavaScript, released under the 2-clause BSD License (also known as the FreeBSD).\n\u003c/p\u003e"",""is_approved"":true,""image_url"":""images/tools/2/1452.jpg"",""creators_name"":""Open Source Geospatial Foundation"",""creators_email"":null,""creators_url"":null,""star_average"":0.0,""url"":""https://openlayers.org/"",""last_updated"":""2018-09-27"",""nature"":""tool"",""language"":null,""code"":null,""repository"":""https://github.com/openlayers/openlayers"",""thumb_url"":""images/tools/2/1452-thumb.jpg"",""rating_count"":0,""recipes"":""""}",https://github.com/openlayers/openlayers,https://openlayers.org/,OpenLayers,"OpenLayers is a Javascript library that can display map tiles and markers loaded from any source in web browser. It provides an API for building rich web-based geographic applications.

OpenLayers makes it easy to put a dynamic map in any web page. It can display map tiles, vector data and markers loaded from any source. OpenLayers has been developed to further the use of geographic information of all kinds. It is completely free, Open Source JavaScript, released under the 2-clause BSD License (also known as the FreeBSD).",OpenLayers,,https://tapor.ca/images/tools/2/1452.jpg,0,4,,
,,,,,,,,,,92,,
1454,"{""id"":1454,""user_id"":1,""name"":""960 Grid System"",""detail"":""\u003cp\u003e960 Grid System is a CSS template that comes with corresponding Acorn, Fireworks, Flash, InDesign, GIMP, Inkscape, Illustrator, OmniGraffle, Photoshop, QuarkXPress, Visio, Exp Design, and printable templates to facilitate different stages of the web design process.\u003c/p\u003e"",""is_approved"":true,""image_url"":""images/tools/2/1454.jpg"",""creators_name"":""Nathan Smith"",""creators_email"":null,""creators_url"":""http://sonspring.com/"",""star_average"":0.0,""url"":""https://960.gs/"",""last_updated"":""2018-09-27"",""nature"":""tool"",""language"":null,""code"":null,""repository"":""https://github.com/nathansmith/960-Grid-System"",""thumb_url"":""images/tools/2/1454-thumb.jpg"",""rating_count"":0,""recipes"":""""}",https://github.com/nathansmith/960-Grid-System,https://960.gs/,960 Grid System,"960 Grid System is a CSS template that comes with corresponding Acorn, Fireworks, Flash, InDesign, GIMP, Inkscape, Illustrator, OmniGraffle, Photoshop, QuarkXPress, Visio, Exp Design, and printable templates to facilitate different stages of the web design process.",960 Grid System,,https://tapor.ca/images/tools/2/1454.jpg,0,83,,
,,,,,,,,,,92,,
1457,"{""id"":1457,""user_id"":1,""name"":""Weka"",""detail"":""\u003cp\u003eWeka provides machine learning algorithms in Java for data mining and predictive modeling tasks. These algorithms can either be incorporated into other Java code or called from the Weka Workbench, a GUI environment.\u003c/p\u003e"",""is_approved"":true,""image_url"":""images/tools/2/1457.jpg"",""creators_name"":""University of Waikato"",""creators_email"":null,""creators_url"":null,""star_average"":0.0,""url"":""https://www.cs.waikato.ac.nz/ml/weka/"",""last_updated"":""2018-11-23"",""nature"":""tool"",""language"":null,""code"":null,""repository"":null,""thumb_url"":""images/tools/2/1457-thumb.jpg"",""rating_count"":0,""recipes"":""""}",,https://www.cs.waikato.ac.nz/ml/weka/,Weka,"Weka provides machine learning algorithms in Java for data mining and predictive modeling tasks. These algorithms can either be incorporated into other Java code or called from the Weka Workbench, a GUI environment.",Weka,,https://tapor.ca/images/tools/2/1457.jpg,0,86,,
1460,"{""id"":1460,""user_id"":1,""name"":""HUBzero"",""detail"":""\u003cp\u003eHUBzero is a web publication platform and content management system designed to facilitate collaboration on research and learning. In addition to standard blog and discussion features, HUBzero's most distinctive traits are a built-in environment that can run interactive software that scholars have developed within the browser, a tool development area, and the ability to share data and documents privately between members of the hub.\u003c/p\u003e"",""is_approved"":true,""image_url"":""images/tools/2/1460.jpg"",""creators_name"":""Purdue University"",""creators_email"":null,""creators_url"":""http://www.rcac.purdue.edu/"",""star_average"":0.0,""url"":""https://www.hubzero.org/"",""last_updated"":""2018-09-27"",""nature"":""tool"",""language"":null,""code"":null,""repository"":""https://github.com/hubzero"",""thumb_url"":""images/tools/2/1460-thumb.jpg"",""rating_count"":0,""recipes"":""""}",https://github.com/hubzero,https://www.hubzero.org/,HUBzero,"HUBzero is a web publication platform and content management system designed to facilitate collaboration on research and learning. In addition to standard blog and discussion features, HUBzero's most distinctive traits are a built-in environment that can run interactive software that scholars have developed within the browser, a tool development area, and the ability to share data and documents privately between members of the hub.",HUBZero,,https://tapor.ca/images/tools/2/1460.jpg,0,61,,
,,,,,,,,,,65,,
,,,,,,,,,,84,,
,,,,,,,,,,92,,
1461,"{""id"":1461,""user_id"":1,""name"":""HathiTrust Digital Library"",""detail"":""\u003cp\u003eThe HathiTrust Digital Library offers public domain texts scanned from university libraries for the Google Books Project, in a variety of formats for search and browsing. Its research centre has developed a suite of tools and services for text data mining including web-based algorithms, freely-accessible datasets, and secure computing capsules. Access them from https://analytics.hathitrust.org/\u003c/p\u003e"",""is_approved"":true,""image_url"":""images/tools/2/1461.jpg"",""creators_name"":""University of Michigan"",""creators_email"":""htrc-help@hathitrust.org"",""creators_url"":null,""star_average"":0.0,""url"":""https://www.hathitrust.org/"",""last_updated"":""2020-02-22"",""nature"":""tool"",""language"":null,""code"":null,""repository"":""http://htrc.github.io/"",""thumb_url"":""images/tools/2/1461-thumb.jpg"",""rating_count"":0,""recipes"":""""}",http://htrc.github.io/,https://www.hathitrust.org/,HathiTrust Digital Library,"The HathiTrust Digital Library offers public domain texts scanned from university libraries for the Google Books Project, in a variety of formats for search and browsing. Its research centre has developed a suite of tools and services for text data mining including web-based algorithms, freely-accessible datasets, and secure computing capsules. Access them from https://analytics.hathitrust.org/",HathiTrust,,https://tapor.ca/images/tools/2/1461.jpg,0,4,,
,,,,,,,,,,63,,
,,,,,,,,,,82,,
,,,,,,,,,,90,,
1468,"{""id"":1468,""user_id"":1,""name"":""Coding Analysis Toolkit (CAT)"",""detail"":""\u003cp\u003eCAT is an environment for group coding and analyzing data sets, including computing inter-rater reliability. Users can create a free account, or download the ASP.NET tool suite to run independently.\u003c/p\u003e"",""is_approved"":true,""image_url"":""images/tools/2/1468.jpg"",""creators_name"":""Dr. Stuart W. Shulman, Texifter, LLC"",""creators_email"":""stu@texifter.com"",""creators_url"":""http://www.texifter.com/"",""star_average"":0.0,""url"":""https://cat.texifter.com/"",""last_updated"":""2018-10-06"",""nature"":""tool"",""language"":null,""code"":null,""repository"":null,""thumb_url"":""images/tools/2/1468-thumb.jpg"",""rating_count"":0,""recipes"":""""}",,https://cat.texifter.com/,Coding Analysis Toolkit (CAT),"CAT is an environment for group coding and analyzing data sets, including computing inter-rater reliability. Users can create a free account, or download the ASP.NET tool suite to run independently.",Coding Analysis Toolkit,,https://tapor.ca/images/tools/2/1468.jpg,0,80,,
1469,"{""id"":1469,""user_id"":1,""name"":""CATMA: Computer Aided Textual Markup \u0026 Analysis"",""detail"":""\u003cp\u003eCATMA (Computer Aided Textual Markup \u0026amp; Analysis) is a free, open source markup and analysis tool from the University of Hamburg's Department of Languages, Literature and Media. It incorporates three interactive modules: (1) The tagger enables flexible and individual textual markup and markup editing. (2) The analyzer incorporates a query language and predefined functions. It also includes a query builder that allows users to construct queries from combinations of pre-defined questions while allowing for manual modification for more specific questions. (3) The visualizer provides basic visualization options for texts and corpora. CATMA also interfaces with the Voyant toolset. As of version 4.1, CATMA is a web application with collaborative work functions, and improvements to its user interface, queries and corpus analysis capacity. Version 4.2 offers, among others, new visualization options.\u003c/p\u003e"",""is_approved"":true,""image_url"":""images/tools/2/1469.jpg"",""creators_name"":""University of Hamburg (Department of Languages, Literature and Media)"",""creators_email"":null,""creators_url"":null,""star_average"":0.0,""url"":""http://catma.de/"",""last_updated"":""2018-09-27"",""nature"":""tool"",""language"":null,""code"":null,""repository"":""https://github.com/mpetris/catma"",""thumb_url"":""images/tools/2/1469-thumb.jpg"",""rating_count"":0,""recipes"":""""}",https://github.com/mpetris/catma,http://catma.de/,CATMA: Computer Aided Textual Markup & Analysis,"CATMA (Computer Aided Textual Markup & Analysis) is a free, open source markup and analysis tool from the University of Hamburg's Department of Languages, Literature and Media. It incorporates three interactive modules: (1) The tagger enables flexible and individual textual markup and markup editing. (2) The analyzer incorporates a query language and predefined functions. It also includes a query builder that allows users to construct queries from combinations of pre-defined questions while allowing for manual modification for more specific questions. (3) The visualizer provides basic visualization options for texts and corpora. CATMA also interfaces with the Voyant toolset. As of version 4.1, CATMA is a web application with collaborative work functions, and improvements to its user interface, queries and corpus analysis capacity. Version 4.2 offers, among others, new visualization options.",CATMA,,https://tapor.ca/images/tools/2/1469.jpg,0,4,,
,,,,,,,,,,61,,
,,,,,,,,,,80,,
,,,,,,,,,,89,,
1471,,,,,"AntConc is free concordance software. It is multi-platform and easy to deploy and use.AntConc is part of a suite of related tools for text processing and analysis, including applications for parallel corpus analysis, word profiling, PDF to text conversion, text structure analysis, detecting and converting character encodings, Japanese and Chinese segmenter and tokenizer, wordclass tagger, and spelling variant anaysis. The developer is currently drafting a more explicit licence for the use of the software.",AntConc,,https://tapor.ca/images/tools/2/1471.jpg,0,,,
1472,"{""id"":1472,""user_id"":1,""name"":""HTML5 boilerplate"",""detail"":""\u003cp\u003eThe HTML5 boilerplate is a set of HTML/CSS/JS templates for building websites. It offers cross-browser compatibility, caching and compression rules, mobile browser optimizations, graceful degradation, and IE-specific classes.\u003c/p\u003e"",""is_approved"":true,""image_url"":""images/tools/2/1472.jpg"",""creators_name"":""H5BP"",""creators_email"":null,""creators_url"":null,""star_average"":0.0,""url"":""https://html5boilerplate.com/"",""last_updated"":""2018-09-18"",""nature"":""tool"",""language"":null,""code"":null,""repository"":""https://github.com/h5bp/html5-boilerplate"",""thumb_url"":""images/tools/2/1472-thumb.jpg"",""rating_count"":0,""recipes"":""""}",https://github.com/h5bp/html5-boilerplate,https://html5boilerplate.com/,HTML5 boilerplate,"The HTML5 boilerplate is a set of HTML/CSS/JS templates for building websites. It offers cross-browser compatibility, caching and compression rules, mobile browser optimizations, graceful degradation, and IE-specific classes.",HTML5 Boilerplate,,https://tapor.ca/images/tools/2/1472.jpg,0,65,,
,,,,,,,,,,92,,
1476,"{""id"":1476,""user_id"":1,""name"":""StatCrunch"",""detail"":""\u003cp\u003eStatCrunch is web-based statistical analysis and data-sharing software.\u003c/p\u003e"",""is_approved"":true,""image_url"":""images/tools/missing.jpg"",""creators_name"":""Pearson Education"",""creators_email"":null,""creators_url"":null,""star_average"":0.0,""url"":null,""last_updated"":null,""nature"":""tool"",""language"":null,""code"":null,""repository"":null,""thumb_url"":""images/tools/missing-thumb.jpg"",""rating_count"":0,""recipes"":""""}",,,StatCrunch,StatCrunch is web-based statistical analysis and data-sharing software.,StatCrunch,,,0,,,
1477,,,,,"The base SPSS Statistics package includes support for descriptive statistics, bivariate statistics, correlation, prediction for numerical outcomes, and prediction for identifying groups.",SPSS,,,0,,,
1481,"{""id"":1481,""user_id"":1,""name"":""Minitab"",""detail"":""\u003cp\u003eMinitab provides tools for statistical analysis and visualization. It includes tools for creating graphics, and working with variance, regression, reliability, sample size, time series, forecasting, equivalence tests, tables, simulations, and distributions.\u003c/p\u003e"",""is_approved"":true,""image_url"":""images/tools/2/1481.jpg"",""creators_name"":""Minitab Inc."",""creators_email"":null,""creators_url"":null,""star_average"":0.0,""url"":""http://www.minitab.com/zh-cn/"",""last_updated"":""2018-10-03"",""nature"":""tool"",""language"":null,""code"":null,""repository"":null,""thumb_url"":""images/tools/2/1481-thumb.jpg"",""rating_count"":0,""recipes"":""""}",,http://www.minitab.com/zh-cn/,Minitab,"Minitab provides tools for statistical analysis and visualization. It includes tools for creating graphics, and working with variance, regression, reliability, sample size, time series, forecasting, equivalence tests, tables, simulations, and distributions.",Minitab,,https://tapor.ca/images/tools/2/1481.jpg,0,4,,
,,,,,,,,,,79,,
1483,"{""id"":1483,""user_id"":1,""name"":""Matlab"",""detail"":""\u003cp\u003eMATLAB allows matrix manipulations, plotting of functions and data, implementation of algorithms, creation of user interfaces, and interfacing with programs written in other languages, including C, C++, Java, and Fortran.\u003c/p\u003e"",""is_approved"":true,""image_url"":""images/tools/2/1483.jpg"",""creators_name"":""MathWorks"",""creators_email"":null,""creators_url"":null,""star_average"":0.0,""url"":""https://www.mathworks.com/products/matlab.html"",""last_updated"":""2018-11-09"",""nature"":""tool"",""language"":null,""code"":null,""repository"":null,""thumb_url"":""images/tools/2/1483-thumb.jpg"",""rating_count"":0,""recipes"":""""}",,https://www.mathworks.com/products/matlab.html,Matlab,"MATLAB allows matrix manipulations, plotting of functions and data, implementation of algorithms, creation of user interfaces, and interfacing with programs written in other languages, including C, C++, Java, and Fortran.",MATLAB,,https://tapor.ca/images/tools/2/1483.jpg,0,79,,
1484,"{""id"":1484,""user_id"":1,""name"":""Data Desk"",""detail"":""\u003cp\u003eData Desk implements traditional statistical techniques using a simple graphic display interface for data exploration. The program focuses specifically on the visual exploration of data.\u003c/p\u003e"",""is_approved"":true,""image_url"":""images/tools/2/1484.jpg"",""creators_name"":""DataDescription, Inc."",""creators_email"":null,""creators_url"":null,""star_average"":0.0,""url"":"""",""last_updated"":""2018-10-03"",""nature"":""tool"",""language"":null,""code"":null,""repository"":null,""thumb_url"":""images/tools/2/1484-thumb.jpg"",""rating_count"":0,""recipes"":""""}",,,Data Desk,Data Desk implements traditional statistical techniques using a simple graphic display interface for data exploration. The program focuses specifically on the visual exploration of data.,Data Desk,,https://tapor.ca/images/tools/2/1484.jpg,0,4,,
,,,,,,,,,,79,,
1485,"{""id"":1485,""user_id"":1,""name"":""Excel"",""detail"":""\u003cp\u003eMicrosoft Excel is spreadsheet software with calculation, graphing tools, and pivot table options for analyzing data. A cloud-hosted version is available as part of Office 365.\u003c/p\u003e"",""is_approved"":true,""image_url"":""images/tools/2/1485.jpg"",""creators_name"":""Microsoft"",""creators_email"":null,""creators_url"":null,""star_average"":0.0,""url"":""https://products.office.com/excel"",""last_updated"":""2018-11-09"",""nature"":""tool"",""language"":null,""code"":null,""repository"":null,""thumb_url"":""images/tools/2/1485-thumb.jpg"",""rating_count"":0,""recipes"":""""}",,https://products.office.com/excel,Excel,"Microsoft Excel is spreadsheet software with calculation, graphing tools, and pivot table options for analyzing data. A cloud-hosted version is available as part of Office 365.",Microsoft Excel,,https://tapor.ca/images/tools/2/1485.jpg,0,79,,
